epoch,train_loss,val_loss
231,0.0004424405179020983,0.0006041436572559178
232,0.000436702455756151,0.0006019126631629963
233,0.0004188010604465725,0.0006028079179426035
234,0.00041804489201038245,0.0006069136822285751
235,0.0004126733896770963,0.0005859826256831487
236,0.0004201041804022949,0.0006305123299049834
237,0.0004212634457723686,0.0005859476607292891
238,0.0004189089423959592,0.0006041052844375372
239,0.0004315066102383382,0.0006015531540227433
240,0.0004198455295301284,0.0006056803162209689
241,0.0004128180813320257,0.0006243366398848594
242,0.00048125542993484823,0.0006103927277339001
243,0.0004217470877510668,0.0005966706077257792
244,0.00043651088278878617,0.0006069573007213573
245,0.00040557333475185764,0.0005978621612302959
246,0.0004148678499041125,0.0005934010011454424
247,0.00041444569347529774,0.0005873313623790939
248,0.0004067944756847013,0.000577271762304008
249,0.00040113048080389423,0.0006197074862817923
250,0.0004000487738219952,0.000595418259035796
251,0.00039819391754766304,0.0005939700012095272
252,0.00039584931960605363,0.0005909778946079314
253,0.0003977876609294779,0.0005954644774707655
254,0.0004092425283872419,0.0006141127925366163
255,0.00039007765590213237,0.000599668698074917
256,0.00039458374768771507,0.0005976803468850752
257,0.00038647433432439964,0.0005998745591690143
258,0.00038897343264478776,0.0005911365260059635
259,0.00039372727365439967,0.0005924070556648076
260,0.0003993040433636418,0.0006204880665366848
261,0.0003877324231520847,0.0005899480606118838
262,0.00039993465474927456,0.0006082204969910284
263,0.00039385191876337763,0.0005894564472449323
264,0.0003871932398976275,0.0005771470194061597
265,0.0003851653637657701,0.0006343923679863413
266,0.0003828700355478321,0.0005902539341089626
267,0.0003921404075205188,0.0005840413629387816
268,0.0003848164153492285,0.0006192762598705788
269,0.0003833882967700009,0.0005849887741108735
270,0.00037846050483898984,0.0005802687451553841
271,0.00038582064323472204,0.0005990376664946476
272,0.0003775547039953785,0.0005940825119614601
273,0.0003747421631555038,0.0005986885416011015
274,0.0003847527912929999,0.0005997657193802297
275,0.00036375036902932655,0.0005934871407225728
276,0.00038198589192082484,0.0006322991359047591
277,0.00037050294246809145,0.000579240417573601
278,0.0003666143895868488,0.0005887841635073224
279,0.00036648868354623794,0.0005928476015105844
280,0.00035990434649176207,0.0005929631025840839
281,0.0003838778476886175,0.0006239285475263993
282,0.00036405670180640837,0.000591738266715159
283,0.0003656673837125439,0.0005974925860452155
284,0.0003514768247044197,0.0006108158826828003
285,0.0003625708480831236,0.0005839894743015369
286,0.0003671310284105992,0.0006138907559216023
287,0.0003642180540892123,0.0005896667825678985
288,0.0003612536673554806,0.0005959256016649306
289,0.0003536161777985938,0.0006038253645723065
290,0.0003520165382522262,0.0006002970109693706
291,0.00034270710641673457,0.0005891406357598801
292,0.00036218621690447134,0.0005693946848623454
293,0.00036091586350704783,0.0006494532347035905
294,0.00035515980760532394,0.0005825672360757986
295,0.0003408863042326023,0.0006043621773521105
296,0.00036352624114240626,0.0005997311269553999
297,0.0003470770603356262,0.0005784551931234698
298,0.00035200053420676676,0.0005987034613887469
299,0.000353126622977908,0.0005879804468713701
300,0.000339758427882636,0.0005829489363046984
301,0.00034494512856730983,0.0006113033004415531
302,0.00033585205165393377,0.0006075416877865792
303,0.0003596508851775003,0.0006084943034996589
304,0.00033659892232174536,0.0006026548837932447
305,0.0003344587277172616,0.0005872163238624732
306,0.00033241915990839954,0.0005742856526436905
307,0.0003302848002769881,0.0006089935195632279
308,0.000337612254941767,0.0005817560106515884
309,0.0003298304179096939,0.0006104011228308081
310,0.000326366810930065,0.0005757452935601274
311,0.00033180741886435834,0.0005951966042630375
312,0.00038228483111770064,0.0005739010001222293
313,0.00034610776817081153,0.0006060533155687153
314,0.000335860796643559,0.0005735346612830957
315,0.0003197440206012861,0.0005765579175204038
316,0.00032248093194707674,0.0006008511851541698
317,0.00033368537808268296,0.0005756251940814157
318,0.000321741152761711,0.0005648484826087951
319,0.00031822186825727975,0.0005909160229687889
320,0.00034941156437896467,0.0006230642056713502
321,0.00033737241861807115,0.0005985264286088446
322,0.0003132001040244682,0.0006088699221921464
323,0.0003179745003581047,0.0006057934851075212
324,0.0003128767960394422,0.0005978363814453284
325,0.0003157244545959488,0.0005850653008868297
326,0.00031888061981320516,0.0005986392257424692
327,0.0003141828013489161,0.0005964453564956784
328,0.00031598773478806296,0.0005873126528846721
329,0.00032626556374856997,0.00063281557833155
330,0.00034638598002924547,0.0005816750368103384
331,0.00030861270243164014,0.0005627890047617257
332,0.0003022073596905641,0.0005667302237513165
333,0.00029405726124187586,0.0006104542338289321
334,0.00030657634475371904,0.000574330788416167
335,0.0002967062905103106,0.0005820060567930341
336,0.0002975815295077929,0.0005790934052007894
337,0.0002953783440386394,0.0005865681730210781
338,0.0003043453579906512,0.0005719327189338704
339,0.0002995825364012961,0.0005786078578482072
340,0.000289431988839405,0.0005712859332561493
341,0.0002888864936755487,0.000608405335030208
342,0.0002924658501244805,0.0005533208946386973
343,0.00028519817438252547,0.0005689018173143268
344,0.0003277669712487194,0.0005994699903142949
345,0.0002907925316227462,0.0005676513545525571
346,0.0002886901019115208,0.0005663122384188076
347,0.00028462624453284125,0.0006006453007770081
348,0.00030140071771004136,0.0005817530637917419
349,0.00027449777017830423,0.0005660546904740234
350,0.0002751858472496409,0.0005728898251739641
351,0.0002750615976078229,0.000577941214820991
352,0.00027016939703133647,0.000564978791711231
353,0.00027798202388954385,0.0005679114970068137
354,0.00027806839629731795,0.0005735171826866766
355,0.0002871845883782953,0.0005601468333043158
356,0.00027651470447717994,0.0005709687131457031
357,0.00027545659272517595,0.0005909814444991449
358,0.00029345899009732186,0.0005625468639967342
359,0.0002767730111911617,0.0005952608880276482
360,0.0003095443895586801,0.000592428098898381
361,0.0002755588325413151,0.000543577823943148
362,0.0002638789403459264,0.0005467530929793914
363,0.0002634855994687381,0.000547639315482229
364,0.0002633539498438714,0.000554317981004715
365,0.00027779253285930113,0.0005538969533517956
366,0.00027125274784069647,0.0005690714484080672
367,0.00026435626696588266,0.0005474383787562449
368,0.0002812848898961588,0.0005828540958464145
369,0.00025923808075108183,0.0005755371150250236
370,0.00025634753530741567,0.0005517522556086382
371,0.0002590190885692007,0.0005601443427925308
372,0.00028139840287622064,0.0005678896388659875
373,0.0002567759525737967,0.0005634764411176245
374,0.0002650231989186809,0.0005525421941032012
375,0.0002522402397503524,0.0005498453532345593
376,0.0002470973143526525,0.0005597620791134735
377,0.00026007339013395486,0.0005598349605376522
378,0.0002605302236905252,0.0005441389232873916
379,0.00024249083666493082,0.0005472647018420199
380,0.00024420204123965015,0.0005513520360303422
381,0.00025601060388402805,0.0005398629489354789
382,0.00023938834798712007,0.0005556693160906434
383,0.0002574724374614932,0.0005707541038282216
384,0.00027080536341398125,0.0005778876280722519
385,0.0002442141939213292,0.0005331029230728746
386,0.00024061801110359805,0.0005380100865537921
387,0.00023141304518234121,0.0005643086787313222
388,0.00023466440693785748,0.0005255451348299781
389,0.00025225599244650866,0.0005425764480605722
390,0.0002377537207643467,0.000527978294994682
391,0.00023132928929515872,0.0005616234801709652
392,0.00023143174665704092,0.000538289857407411
393,0.00024564454823525417,0.0005644715724823376
394,0.000235432212723902,0.0005341105031160017
395,0.00023047708381286443,0.0005334019723037879
396,0.0002339464055020707,0.0005384024092927576
397,0.0002403725782857725,0.0005518387102832397
398,0.00024017638453558364,0.0005451804709931215
399,0.0002275685481597773,0.0005424472255011399
400,0.00023035755372364763,0.0005384461698122322
401,0.0002232694995796515,0.0005313905258662999
402,0.00022111560241750406,0.0005561615425782899
403,0.0002217873632994101,0.0005301421725501617
404,0.00022156902058567438,0.0005394054328401884
405,0.00021566227779085576,0.0005430724502851566
406,0.00020660692424927322,0.0005446446392064294
407,0.0002131788343777535,0.000552640031867971
408,0.00021368097496667394,0.0005706304738608499
409,0.00023996034126159632,0.0005561211216263473
410,0.0002509714779012871,0.0005476574421239396
411,0.00022067170594473957,0.000544283512669305
412,0.0002142516001455348,0.0005372602771967649
413,0.00020875556084016958,0.0005469758133403957
414,0.00022739738075028138,0.0005272049689665437
415,0.0002147475533247753,0.000543122651676337
416,0.0002109434883782847,0.0005546886667919655
417,0.00024652473059379393,0.0005544587938735883
418,0.0002340111668066432,0.0005219170878020425
419,0.00021788161914123016,0.0005207867229667803
420,0.00020397386177339487,0.0005323978171994289
421,0.0002059195611595728,0.0005348276308116813
422,0.00019841818677916848,0.0005419734593791266
423,0.0002003378252050391,0.0005380096286535263
424,0.00021556142364042224,0.0005326417507603764
425,0.00022754823230638135,0.0005434701878887911
426,0.00020454373137370027,0.0005407877708785236
427,0.0002098993929447951,0.0005353371379896998
428,0.0002046866096659667,0.000520844761437426
429,0.00020464388703220283,0.0005350368097424507
430,0.0002015678660892364,0.0005350602542360624
431,0.0002028444715499602,0.0005363707997215291
432,0.0002042253630201298,0.0005189214344136417
433,0.00018783086490455186,0.0005322175550584991
434,0.00018982060525255898,0.0005304696193585793
435,0.00019547739255897426,0.0005273935447136561
436,0.00020502057754331164,0.0005784802480290333
437,0.00021738916812292128,0.000520405873345832
438,0.00019217825089408843,0.0005348783529674013
439,0.00018849615354729057,0.0005286139210996529
440,0.00019021732892185727,0.000538323368721952
441,0.00019730118083922813,0.0005250195499199133
442,0.0002004102689291661,0.0005280151086238524
443,0.00019765208617577123,0.000548593409669896
444,0.0001951428570922602,0.0005403943367612859
445,0.00018750417400884475,0.0005459252830284338
446,0.00018789624696149043,0.0005316965739863614
447,0.00017783970246522653,0.0005488865023168425
448,0.0001812823947208623,0.00052390081807971
449,0.00019069362535244889,0.000539332857200255
450,0.00020026567338155238,0.0005439503405553599
451,0.0002000750041204608,0.0005388907521652679
452,0.00018762751957789685,0.0005317871986577908
453,0.00017816302797722596,0.0005236667518814405
454,0.00019141392359786012,0.000546781332232058
455,0.00018658594599131633,0.0005265618379538258
456,0.00017119857193729669,0.0005389877952014406
457,0.00018069759985707976,0.0005299852361592154
458,0.00017485386441910155,0.0005238298194793363
459,0.00018017395998834183,0.0005605477218826612
460,0.0002031107088421575,0.0005297714099287986
461,0.0001782051069636105,0.0005457601129698256
462,0.00017555191554560293,0.0005372472014278174
463,0.0001696202917244389,0.0005248264409601688
464,0.00018690133159031608,0.0005504902692822118
465,0.00018070437878594492,0.0005515497239927451
466,0.00017072945949621497,0.0005612999317236245
467,0.00016469224696737472,0.0005394206351290147
468,0.00017869079763638892,0.0005322544773419698
469,0.0001775223357145916,0.0005318220076151192
470,0.00018733808749217402,0.0005992982365811865
471,0.00018671049417375967,0.0005511201700816551
472,0.00016345090363217794,0.0005388614892338713
473,0.00016117753016900408,0.0005462328026381632
474,0.00016149007660310922,0.0005265904443028073
475,0.0001681955950334668,0.0005254694594380757
476,0.00017185326411250842,0.0005464935108708839
477,0.00017026127303122645,0.0005246118355231981
478,0.00016330745640314289,0.0005367517052218318
479,0.00016437287344295463,0.0005316983667823176
480,0.00016919162016603405,0.0005335169370907049
481,0.00017752282994074953,0.0005321788601577282
482,0.00016696675439123755,0.0005357522998626033
483,0.00017097578655617931,0.000531720300981154
484,0.00015851894873237512,0.0005408756481483579
485,0.0001641411057897602,0.000532606626705577
486,0.00016235108886138294,0.0005425838171504438
487,0.00016451951082369003,0.0005600802910824616
488,0.00015866270219838178,0.0005399441385331253
489,0.00015530816366663203,0.0005393130937591195
490,0.00015285026006124638,0.0005561947193928063
491,0.00016612265777506832,0.0005565349905130764
492,0.00016163006864695084,0.0005447083587447802
493,0.00015630025772326109,0.0005445514448607961
494,0.00016794710428695437,0.0005559020598108569
495,0.00015949438896280266,0.0005471764031487207
496,0.0001525049581175187,0.0005327541334554553
497,0.00015418768148972757,0.0005296181607991457
498,0.0001619938456160189,0.0005706232646480202
499,0.0001655631040059099,0.0005550869973376393
500,0.00020610311616177637,0.0005463493048834304
501,0.00018805830808425392,0.0005694597136850158
502,0.0001794797782699957,0.0005464594298973679
503,0.00016004135577801478,0.0005180097053137918
504,0.00016319983845783603,0.0005348137284939487
505,0.0001560278164429797,0.0005422309258331855
506,0.00014816896045683986,0.000520331288377444
507,0.0001566660319480838,0.0005446693557314574
508,0.0001524669146682653,0.0005374308023601771
509,0.0001511891748480223,0.0005316271376796067
510,0.0001433106293768139,0.0005330138459491233
511,0.0001544152082082022,0.000554190962575376
512,0.0001711117311734361,0.0005408985827428599
513,0.00015698387295102562,0.0005399026030985018
514,0.00014911852619627972,0.000545394445459048
515,0.00013936752070245953,0.0005581946958166858
516,0.00014737108646874764,0.0005449371412396431
517,0.00015738632256182393,0.0005379628498728077
518,0.0001527169222040188,0.000543924574740231
519,0.00014112143571428195,0.0005403131021497151
520,0.00015271065506601222,0.0005550525050299863
521,0.0001635516673020363,0.0005468441227761408
522,0.0001391885303935312,0.0005207591806538403
523,0.00014943251388440667,0.0005534999212250114
524,0.00015506198269711738,0.0005344175811236103
525,0.00016200940698143785,0.0005305425830495854
526,0.0001433454343458396,0.0005172448620821039
527,0.0001408395218162763,0.000554527884038786
528,0.0001383280069502588,0.0005232424087201555
529,0.00014358216872938944,0.0005244475486688315
530,0.0001525183148677806,0.0005418058531358838
531,0.00014651799479637432,0.0005413881689310074
532,0.00014967781821421036,0.0005382588505744934
533,0.00014940305897552107,0.0005936900596134365
534,0.00018277170740205932,0.0005334392523703476
535,0.00014864262546999035,0.0005402089065561691
536,0.00013374274812155853,0.0005462912276076774
537,0.0001338890479894838,0.0005272868143705031
538,0.00013495253369371683,0.0005465416656807065
539,0.00013774609271893968,0.0005364634081100424
540,0.000130776810843532,0.0005292436239930491
541,0.00012781295899508727,0.0005357784288935363
542,0.00014888289537608485,0.0005374225151414672
543,0.00013063675040568881,0.0005307660810649395
544,0.00013065339297840922,0.0005312001689647635
545,0.0001358148040836332,0.0005355658754706383
546,0.00013780875569123223,0.0005366360202121238
547,0.00013179491834577035,0.0005354663465792934
548,0.00012787373374319739,0.000535373140592128
549,0.00012578753074329277,0.0005364631970102588
550,0.00012617631369115165,0.0005200524216828247
551,0.00013729882271339497,0.0005320209326843421
552,0.00014679534915895028,0.0005420330221143862
553,0.00017786518876501187,0.0005610805819742382
554,0.00014114431677929437,0.0005325544493583341
555,0.00013892581834052517,0.0005496655032038688
556,0.00013806955175284572,0.0005229108245112002
557,0.00012770984643052712,0.000549803163545827
558,0.00013020542754222536,0.0005415971747909983
559,0.00014544756110774836,0.0005464663713549574
560,0.0001368480109764884,0.0005593142681755126
561,0.00012733660403345883,0.0005574241528908412
562,0.00012749036541208624,0.000533121693879366
563,0.00012325237828513815,0.0005381260369904339
564,0.0001236762002075988,0.0005238138666997353
565,0.00012865141780046678,0.0005594335310161114
566,0.00012500427781897424,0.0005443140802284082
567,0.0001279541257503701,0.0005316561957200368
568,0.00013642937928024266,0.0005222095324036976
569,0.00012171201514084478,0.0005352641750747958
570,0.00011965748461618744,0.0005395537420796852
571,0.00012359198059938434,0.0005382887452530364
572,0.0001252638962641531,0.0005415537673979998
573,0.0001288655629657485,0.0005724600578347842
574,0.0001324832705992136,0.0005525836053614815
575,0.00012905449662530035,0.0005583466418708365
576,0.0001329130831032267,0.0005519514414481819
577,0.0001222521089948714,0.0005517319147475063
578,0.00012299091432834284,0.0005294578095587591
579,0.00012713801001491785,0.0005338042811490596
580,0.00013194849436533535,0.000528822832275182
581,0.00012658999469648631,0.0005505713952394823
582,0.00012631406033135676,0.0005513242438125114
583,0.0001268758234585187,0.0005317962798289954
584,0.00013916192591380052,0.0005411938220883409
585,0.00012118607686177172,0.0005422488343901932
586,0.00012381512836630767,0.0005283214330362777
587,0.00011562534252233389,0.0005377556864793101
588,0.00011047827355839587,0.0005429474310949445
589,0.00012763097175155525,0.0005661924726640185
590,0.00013814849705711283,0.0005455530861703059
591,0.0001358057760754255,0.0005729225658190747
592,0.00013072762496045066,0.0005324690649285913
593,0.0001181530349680947,0.0005274777797361215
594,0.00013395476754306368,0.0005511189539295932
595,0.00012911484725514633,0.0005262249972050389
596,0.00014568538101027823,0.0005824436317197979
597,0.00013176357621516756,0.0005341228012305995
598,0.00013075345671192433,0.0005385473013545077
599,0.0001188304326367668,0.0005307704031777879
600,0.0001305293979951077,0.0005658127677937349
601,0.0001250309549720475,0.0005601228044057885
602,0.000123688131074973,0.0005476753801728288
603,0.00013617382010798558,0.0005247959758465489
604,0.00011640805492384566,0.000549340855019788
605,0.00011485909775796312,0.0005463154862324396
606,0.00012146246725158697,0.0005574468864748875
607,0.00012532657457524222,0.0005468564255473514
608,0.00012312852674599357,0.0005667449937512477
609,0.00011447055472267999,0.0005522904715811213
610,0.00010663514854429565,0.000550302043557167
611,0.00011144624061503068,0.0005524667717205982
612,0.0001239671843143663,0.0005427828167254726
613,0.00013190047169229257,0.0005495351421025892
614,0.00011698628409282753,0.0005196758126839996
615,0.00011180908011738212,0.0005445077937717239
616,0.00010888193574458085,0.0005416658621591827
617,0.0001145470121237277,0.0005498827799844245
618,0.00011716001442875024,0.0005378938536159694
619,0.00011580645824627329,0.0005508052937996884
620,0.0001101913057802314,0.0005483510810881853
621,0.00011524098363157397,0.0005273349396884441
622,0.0001154262553555546,0.0005292307732937237
623,0.00011584203097434645,0.0005262507529308399
624,0.00010679893053343727,0.0005367478014280399
625,0.00010623787038774161,0.0005556848652971287
626,0.00010392035219680379,0.0005416125059127808
627,0.00010443237748135019,0.0005510094583344957
628,0.00010803284270136996,0.0005386715390098592
629,0.00011655712730889382,0.000523419672002395
630,0.00010764182079583406,0.0005516810730720559
631,0.00011111742808242087,0.0005386669118888676
632,0.00010760114603693149,0.000550547397385041
633,0.00010770175722427667,0.0005414551931122939
634,0.00012900367154981252,0.0005502030835486948
635,0.00011672705345618953,0.0005637816114661595
636,0.00010683708921230087,0.0005688995596331855
637,0.00013709841957919438,0.0005764539586380124
638,0.00012448700153510326,0.0005584875044102471
639,0.0001315862273299394,0.0005595571361482144
